Site,MacroPlot,Year,Species,Scientific_Name,Count
Milagra,MBB3_Burn_Milagra,2011,BAPI,Baccharis pilularis,8
Milagra,MBB3_Burn_Milagra,2011,BRDS,Brachypodium distachyon,8
Milagra,MBB3_Burn_Milagra,2011,BRCA,Bromus carinatus,7
Milagra,MBB3_Burn_Milagra,2011,BARE,bare ground; no vegetation,6
Milagra,MBB3_Burn_Milagra,2011,AICA,Aira caryophyllea,4
Milagra,MBB3_Burn_Milagra,2011,ANAR,Anagallis arvensis,4
Milagra,MBB3_Burn_Milagra,2011,CAREX,Carex species unknown,4
Milagra,MBB3_Burn_Milagra,2011,CAAF,Castilleja affinis ssp. neglecta,3
Milagra,MBB3_Burn_Milagra,2011,ERCI,Erodium cicutarium,3
Milagra,MBB3_Burn_Milagra,2011,GAAP,Galium aparine,3
Milagra,MBB3_Burn_Milagra,2011,PLLA,Plantago lanceolata,3
Milagra,MBB3_Burn_Milagra,2011,SOAS,Sonchus asper,3
Milagra,MBB3_Burn_Milagra,2011,ERLA,Eriogonum latifolium,2
Milagra,MBB3_Burn_Milagra,2011,HYGL,Hypochaeris glabra,2
Milagra,MBB3_Burn_Milagra,2011,LOWR,Lotus wrangelianus,2
Milagra,MBB3_Burn_Milagra,2011,AVBA,Avena barbata,1
Milagra,MBB3_Burn_Milagra,2011,BRDI,Bromus diandrus,1
Milagra,MBB3_Burn_Milagra,2011,BRHO,Bromus hordeaceus,1
Milagra,MBB3_Burn_Milagra,2011,CHPO,Chlorogalum pomeridianum,1
Milagra,MBB3_Burn_Milagra,2011,ELGL,Elymus glaucus,1
Milagra,MBB3_Burn_Milagra,2011,FIGA,Filago gallica,1
Milagra,MBB3_Burn_Milagra,2011,LITT,litter,1
Milagra,MBB3_Burn_Milagra,2011,LOMU,Lolium multiflorum,1
Milagra,MBB3_Burn_Milagra,2011,LUCO,Luzula comosa,1
Milagra,MBB3_Burn_Milagra,2011,VISA,Vicia sativa,1
Milagra,MBB3_Burn_Milagra,2012,NASSE,Nassella species unknown,48
Milagra,MBB3_Burn_Milagra,2012,VUBR,Vulpia bromoides,29
Milagra,MBB3_Burn_Milagra,2012,BAPI,Baccharis pilularis,13
Milagra,MBB3_Burn_Milagra,2012,LUAL,Lupinus albifrons var. collinus,11
Milagra,MBB3_Burn_Milagra,2012,TRCA,Trifolium campestre,10
Milagra,MBB3_Burn_Milagra,2012,LITT,litter,8
Milagra,MBB3_Burn_Milagra,2012,ARCA,Artemisia californica,6
Milagra,MBB3_Burn_Milagra,2012,BRCA,Bromus carinatus,6
Milagra,MBB3_Burn_Milagra,2012,BARE,bare ground; no vegetation,4
Milagra,MBB3_Burn_Milagra,2012,CAREX,Carex species unknown,4
Milagra,MBB3_Burn_Milagra,2012,BRDS,Brachypodium distachyon,3
Milagra,MBB3_Burn_Milagra,2012,PLLA,Plantago lanceolata,3
Milagra,MBB3_Burn_Milagra,2012,AVBA,Avena barbata,2
Milagra,MBB3_Burn_Milagra,2012,ERLA,Eriogonum latifolium,2
Milagra,MBB3_Burn_Milagra,2012,GAAP,Galium aparine,2
Milagra,MBB3_Burn_Milagra,2012,CAAF,Castilleja affinis ssp. neglecta,1
Milagra,MBB3_Burn_Milagra,2012,CHPO,Chlorogalum pomeridianum,1
Milagra,MBB3_Burn_Milagra,2012,ELGL,Elymus glaucus,1
Milagra,MBB3_Burn_Milagra,2012,FIGA,Filago gallica,1
Milagra,MBB3_Burn_Milagra,2012,FRVE,Fragaria vesca,1
Milagra,MBB3_Burn_Milagra,2012,LOPE,Lolium perenne,1
Milagra,MBB3_Burn_Milagra,2012,OXPE1,Oxalis pes-caprae,1
Milagra,MBB3_Burn_Milagra,2012,SIGA,Silene gallica,1
Milagra,MBB3_Burn_Milagra,2012,SOAS,Sonchus asper,1
Milagra,MBB3_Burn_Milagra,2012,SOOL,Sonchus oleraceus,1
Milagra,MBB3_Burn_Milagra,2012,VISA,Vicia sativa,1
Milagra,MBB3_Burn_Milagra,2013,NASSE,Nassella species unknown,43
Milagra,MBB3_Burn_Milagra,2013,VUBR,Vulpia bromoides,37
Milagra,MBB3_Burn_Milagra,2013,BAPI,Baccharis pilularis,13
Milagra,MBB3_Burn_Milagra,2013,LUAL,Lupinus albifrons var. collinus,13
Milagra,MBB3_Burn_Milagra,2013,ARCA,Artemisia californica,12
Milagra,MBB3_Burn_Milagra,2013,BRDS,Brachypodium distachyon,12
Milagra,MBB3_Burn_Milagra,2013,TRCA,Trifolium campestre,12
Milagra,MBB3_Burn_Milagra,2013,BRCA,Bromus carinatus,6
Milagra,MBB3_Burn_Milagra,2013,PLLA,Plantago lanceolata,4
Milagra,MBB3_Burn_Milagra,2013,AVBA,Avena barbata,3
Milagra,MBB3_Burn_Milagra,2013,BARE,bare ground; no vegetation,3
Milagra,MBB3_Burn_Milagra,2013,ERLA,Eriogonum latifolium,3
Milagra,MBB3_Burn_Milagra,2013,ERCI,Erodium cicutarium,3
Milagra,MBB3_Burn_Milagra,2013,LOWR,Lotus wrangelianus,3
Milagra,MBB3_Burn_Milagra,2013,CAREX,Carex species unknown,2
Milagra,MBB3_Burn_Milagra,2013,GAPA,Galium parisiense,2
Milagra,MBB3_Burn_Milagra,2013,LUCO,Luzula comosa,2
Milagra,MBB3_Burn_Milagra,2013,ASGA,Astragalus gambelianus,1
Milagra,MBB3_Burn_Milagra,2013,CHPO,Chlorogalum pomeridianum,1
Milagra,MBB3_Burn_Milagra,2013,DAPU,Daucus pusillus,1
Milagra,MBB3_Burn_Milagra,2013,ELGL,Elymus glaucus,1
Milagra,MBB3_Burn_Milagra,2013,FIGA,Filago gallica,1
Milagra,MBB3_Burn_Milagra,2013,FRVE,Fragaria vesca,1
Milagra,MBB3_Burn_Milagra,2013,GAAP,Galium aparine,1
Milagra,MBB3_Burn_Milagra,2013,PLER,Plantago erecta,1
Milagra,MBB3_Burn_Milagra,2013,VISA,Vicia sativa,1
Milagra,MBB3_Burn_Milagra,2015,NASSE,Nassella species unknown,56
Milagra,MBB3_Burn_Milagra,2015,BAPI,Baccharis pilularis,22
Milagra,MBB3_Burn_Milagra,2015,BRDS,Brachypodium distachyon,18
Milagra,MBB3_Burn_Milagra,2015,LUAL,Lupinus albifrons var. collinus,17
Milagra,MBB3_Burn_Milagra,2015,ARCA,Artemisia californica,15
Milagra,MBB3_Burn_Milagra,2015,BARE,bare ground; no vegetation,9
Milagra,MBB3_Burn_Milagra,2015,ERLA,Eriogonum latifolium,5
Milagra,MBB3_Burn_Milagra,2015,PLLA,Plantago lanceolata,3
Milagra,MBB3_Burn_Milagra,2015,ANAR,Anagallis arvensis,2
Milagra,MBB3_Burn_Milagra,2015,CAREX,Carex species unknown,2
Milagra,MBB3_Burn_Milagra,2015,CAAF,Castilleja affinis ssp. neglecta,2
Milagra,MBB3_Burn_Milagra,2015,FRVE,Fragaria vesca,2
Milagra,MBB3_Burn_Milagra,2015,BRCA,Bromus carinatus,1
Milagra,MBB3_Burn_Milagra,2015,CHPO,Chlorogalum pomeridianum,1
Milagra,MBB3_Burn_Milagra,2015,FIGA,Filago gallica,1
Milagra,MBB3_Burn_Milagra,2015,VUBR,Vulpia bromoides,1
Milagra,MBB3_Control_Milagra,2009,BAPI,Baccharis pilularis,44
Milagra,MBB3_Control_Milagra,2009,NASSE,Nassella species unknown,19
Milagra,MBB3_Control_Milagra,2009,BARE,bare ground; no vegetation,11
Milagra,MBB3_Control_Milagra,2009,VUBR,Vulpia bromoides,9
Milagra,MBB3_Control_Milagra,2009,BRCA,Bromus carinatus,7
Milagra,MBB3_Control_Milagra,2009,ARCA,Artemisia californica,6
Milagra,MBB3_Control_Milagra,2009,ANAR,Anagallis arvensis,5
Milagra,MBB3_Control_Milagra,2009,CAPU,Calystegia purpurata ssp. purpurata,4
Milagra,MBB3_Control_Milagra,2009,DAPU,Daucus pusillus,4
Milagra,MBB3_Control_Milagra,2009,FRVE,Fragaria vesca,4
Milagra,MBB3_Control_Milagra,2009,LITT,litter,4
Milagra,MBB3_Control_Milagra,2009,LUAL,Lupinus albifrons var. collinus,3
Milagra,MBB3_Control_Milagra,2009,PLLA,Plantago lanceolata,3
Milagra,MBB3_Control_Milagra,2009,AVENA,Avena species unknown,2
Milagra,MBB3_Control_Milagra,2009,ERLA,Eriogonum latifolium,1
Milagra,MBB3_Control_Milagra,2009,ERST,Eriophyllum staechadifolium,1
Milagra,MBB3_Control_Milagra,2009,LICH,Lichen; species uknown,1
Milagra,MBB3_Control_Milagra,2009,MIAU,Mimulus aurantiacus,1
Milagra,MBB3_Control_Milagra,2009,NAPU,Nassella pulchra,1
Milagra,MBB3_Control_Milagra,2009,PHCA,Phacelia californica,1
Milagra,MBB3_Control_Milagra,2010,BAPI,Baccharis pilularis,32
Milagra,MBB3_Control_Milagra,2010,VUBR,Vulpia bromoides,21
Milagra,MBB3_Control_Milagra,2010,NAPU,Nassella pulchra,14
Milagra,MBB3_Control_Milagra,2010,BRCA,Bromus carinatus,13
Milagra,MBB3_Control_Milagra,2010,NASSE,Nassella species unknown,11
Milagra,MBB3_Control_Milagra,2010,DAPU,Daucus pusillus,10
Milagra,MBB3_Control_Milagra,2010,ARCA,Artemisia californica,7
Milagra,MBB3_Control_Milagra,2010,OXAL,Oxalis albicans ssp. pilosa,7
Milagra,MBB3_Control_Milagra,2010,BARE,bare ground; no vegetation,6
Milagra,MBB3_Control_Milagra,2010,LOPE,Lolium perenne,6
Milagra,MBB3_Control_Milagra,2010,SONCH,Sonchus unknown species,6
Milagra,MBB3_Control_Milagra,2010,CAPU,Calystegia purpurata ssp. purpurata,4
Milagra,MBB3_Control_Milagra,2010,LUAL,Lupinus albifrons var. collinus,4
Milagra,MBB3_Control_Milagra,2010,AVBA,Avena barbata,2
Milagra,MBB3_Control_Milagra,2010,ERLA,Eriogonum latifolium,2
Milagra,MBB3_Control_Milagra,2010,ERCI,Erodium cicutarium,2
Milagra,MBB3_Control_Milagra,2010,FIGA,Filago gallica,2
Milagra,MBB3_Control_Milagra,2010,FRVE,Fragaria vesca,2
Milagra,MBB3_Control_Milagra,2010,LITT,litter,2
Milagra,MBB3_Control_Milagra,2010,BRDS,Brachypodium distachyon,1
Milagra,MBB3_Control_Milagra,2010,CAAF,Castilleja affinis ssp. neglecta,1
Milagra,MBB3_Control_Milagra,2010,ERCO,Eriophyllum confertiflorum,1
Milagra,MBB3_Control_Milagra,2010,FORB0,Forb; unknown species,1
Milagra,MBB3_Control_Milagra,2010,GAAP,Galium aparine,1
Milagra,MBB3_Control_Milagra,2010,GEMO,Genista monspessulana,1
Milagra,MBB3_Control_Milagra,2010,GEDI,Geranium dissectum,1
Milagra,MBB3_Control_Milagra,2010,GNCN,Gnaphalium canescens ssp. beneolens,1
Milagra,MBB3_Control_Milagra,2010,PLLA,Plantago lanceolata,1
Milagra,MBB3_Control_Milagra,2010,ROCK,Rock,1
Milagra,MBB3_Control_Milagra,2010,SACR,Sanicula crassicaulis,1
Milagra,MBB3_Control_Milagra,2010,SADO,Satureja douglasii,1
Milagra,MBB3_Control_Milagra,2010,VISA,Vicia sativa,1
Milagra,MBB3_Control_Milagra,2011,VUBR,Vulpia bromoides,32
Milagra,MBB3_Control_Milagra,2011,BAPI,Baccharis pilularis,29
Milagra,MBB3_Control_Milagra,2011,NASSE,Nassella species unknown,19
Milagra,MBB3_Control_Milagra,2011,BRCA,Bromus carinatus,14
Milagra,MBB3_Control_Milagra,2011,ARCA,Artemisia californica,9
Milagra,MBB3_Control_Milagra,2011,GAAP,Galium aparine,5
Milagra,MBB3_Control_Milagra,2011,LOMU,Lolium multiflorum,5
Milagra,MBB3_Control_Milagra,2011,ANAR,Anagallis arvensis,4
Milagra,MBB3_Control_Milagra,2011,AVBA,Avena barbata,4
Milagra,MBB3_Control_Milagra,2011,BARE,bare ground; no vegetation,4
Milagra,MBB3_Control_Milagra,2011,FRVE,Fragaria vesca,3
Milagra,MBB3_Control_Milagra,2011,LUAL,Lupinus albifrons var. collinus,3
Milagra,MBB3_Control_Milagra,2011,MIAU,Mimulus aurantiacus,3
Milagra,MBB3_Control_Milagra,2011,PLLA,Plantago lanceolata,3
Milagra,MBB3_Control_Milagra,2011,SACR,Sanicula crassicaulis,3
Milagra,MBB3_Control_Milagra,2011,SADO,Satureja douglasii,3
Milagra,MBB3_Control_Milagra,2011,SOAS,Sonchus asper,3
Milagra,MBB3_Control_Milagra,2011,BRDS,Brachypodium distachyon,2
Milagra,MBB3_Control_Milagra,2011,CAAF,Castilleja affinis ssp. neglecta,2
Milagra,MBB3_Control_Milagra,2011,GNCA,Gnaphalium californicum,2
Milagra,MBB3_Control_Milagra,2011,GOPH,Gopher mound,2
Milagra,MBB3_Control_Milagra,2011,LITT,litter,2
Milagra,MBB3_Control_Milagra,2011,PHCA,Phacelia californica,2
Milagra,MBB3_Control_Milagra,2011,RUAC,Rumex acetosella,2
Milagra,MBB3_Control_Milagra,2011,TRCA,Trifolium campestre,2
Milagra,MBB3_Control_Milagra,2011,BRDI,Bromus diandrus,1
Milagra,MBB3_Control_Milagra,2011,CAPU,Calystegia purpurata ssp. purpurata,1
Milagra,MBB3_Control_Milagra,2011,DAPU,Daucus pusillus,1
Milagra,MBB3_Control_Milagra,2011,ERLA,Eriogonum latifolium,1
Milagra,MBB3_Control_Milagra,2011,ERCO,Eriophyllum confertiflorum,1
Milagra,MBB3_Control_Milagra,2011,ERCI,Erodium cicutarium,1
Milagra,MBB3_Control_Milagra,2011,FIGA,Filago gallica,1
Milagra,MBB3_Control_Milagra,2011,FRAF,Fritillaria affinis,1
Milagra,MBB3_Control_Milagra,2011,GEDI,Geranium dissectum,1
Milagra,MBB3_Control_Milagra,2011,MADIA,Madia,1
Milagra,MBB3_Control_Milagra,2011,MELIC,Melica species unknown,1
Milagra,MBB3_Control_Milagra,2011,OXAL,Oxalis albicans ssp. pilosa,1
Milagra,MBB3_Control_Milagra,2012,BAPI,Baccharis pilularis,36
Milagra,MBB3_Control_Milagra,2012,NAPU,Nassella pulchra,21
Milagra,MBB3_Control_Milagra,2012,ARCA,Artemisia californica,11
Milagra,MBB3_Control_Milagra,2012,BRCA,Bromus carinatus,8
Milagra,MBB3_Control_Milagra,2012,BARE,bare ground; no vegetation,7
Milagra,MBB3_Control_Milagra,2012,LITT,litter,6
Milagra,MBB3_Control_Milagra,2012,LUAL,Lupinus albifrons var. collinus,6
Milagra,MBB3_Control_Milagra,2012,OXAL,Oxalis albicans ssp. pilosa,6
Milagra,MBB3_Control_Milagra,2012,SACR,Sanicula crassicaulis,5
Milagra,MBB3_Control_Milagra,2012,FRVE,Fragaria vesca,4
Milagra,MBB3_Control_Milagra,2012,HIIN,Hirschfeldia incana,3
Milagra,MBB3_Control_Milagra,2012,MIAU,Mimulus aurantiacus,3
Milagra,MBB3_Control_Milagra,2012,SADO,Satureja douglasii,3
Milagra,MBB3_Control_Milagra,2012,SOAS,Sonchus asper,3
Milagra,MBB3_Control_Milagra,2012,VUBR,Vulpia bromoides,3
Milagra,MBB3_Control_Milagra,2012,PLLA,Plantago lanceolata,2
Milagra,MBB3_Control_Milagra,2012,AVFA,Avena fatua,1
Milagra,MBB3_Control_Milagra,2012,BRDS,Brachypodium distachyon,1
Milagra,MBB3_Control_Milagra,2012,BRDI,Bromus diandrus,1
Milagra,MBB3_Control_Milagra,2012,CAPY,Carduus pycnocephalus,1
Milagra,MBB3_Control_Milagra,2012,ERCO,Eriophyllum confertiflorum,1
Milagra,MBB3_Control_Milagra,2012,ERCI,Erodium cicutarium,1
Milagra,MBB3_Control_Milagra,2012,EUPE,Euphorbia peplus,1
Milagra,MBB3_Control_Milagra,2012,SOOL,Sonchus oleraceus,1
Milagra,MBB3_Control_Milagra,2012,TRCA,Trifolium campestre,1
Milagra,MBB3_Control_Milagra,2013,BAPI,Baccharis pilularis,31
Milagra,MBB3_Control_Milagra,2013,NASSE,Nassella species unknown,23
Milagra,MBB3_Control_Milagra,2013,ARCA,Artemisia californica,13
Milagra,MBB3_Control_Milagra,2013,BRCA,Bromus carinatus,12
Milagra,MBB3_Control_Milagra,2013,LUAL,Lupinus albifrons var. collinus,7
Milagra,MBB3_Control_Milagra,2013,BARE,bare ground; no vegetation,6
Milagra,MBB3_Control_Milagra,2013,VUBR,Vulpia bromoides,6
Milagra,MBB3_Control_Milagra,2013,CAPU,Calystegia purpurata ssp. purpurata,4
Milagra,MBB3_Control_Milagra,2013,LITT,litter,4
Milagra,MBB3_Control_Milagra,2013,MIAU,Mimulus aurantiacus,4
Milagra,MBB3_Control_Milagra,2013,SADO,Satureja douglasii,4
Milagra,MBB3_Control_Milagra,2013,DAPU,Daucus pusillus,3
Milagra,MBB3_Control_Milagra,2013,OXAL,Oxalis albicans ssp. pilosa,3
Milagra,MBB3_Control_Milagra,2013,SACR,Sanicula crassicaulis,3
Milagra,MBB3_Control_Milagra,2013,BRDI,Bromus diandrus,2
Milagra,MBB3_Control_Milagra,2013,EUPE,Euphorbia peplus,2
Milagra,MBB3_Control_Milagra,2013,FRVE,Fragaria vesca,2
Milagra,MBB3_Control_Milagra,2013,GAPA,Galium parisiense,2
Milagra,MBB3_Control_Milagra,2013,LOPE,Lolium perenne,2
Milagra,MBB3_Control_Milagra,2013,PLLA,Plantago lanceolata,2
Milagra,MBB3_Control_Milagra,2013,ROCK,Rock,2
Milagra,MBB3_Control_Milagra,2013,ANAR,Anagallis arvensis,1
Milagra,MBB3_Control_Milagra,2013,AVFA,Avena fatua,1
Milagra,MBB3_Control_Milagra,2013,BRDS,Brachypodium distachyon,1
Milagra,MBB3_Control_Milagra,2013,CAAF,Castilleja affinis ssp. neglecta,1
Milagra,MBB3_Control_Milagra,2013,ERLA,Eriogonum latifolium,1
Milagra,MBB3_Control_Milagra,2013,ERST,Eriophyllum staechadifolium,1
Milagra,MBB3_Control_Milagra,2013,ERCI,Erodium cicutarium,1
Milagra,MBB3_Control_Milagra,2013,HIIN,Hirschfeldia incana,1
Milagra,MBB3_Control_Milagra,2013,LUCO,Luzula comosa,1
Milagra,MBB3_Control_Milagra,2013,NAPU,Nassella pulchra,1
Milagra,MBB3_Control_Milagra,2013,OXPE1,Oxalis pes-caprae,1
Milagra,MBB3_Control_Milagra,2015,BAPI,Baccharis pilularis,43
Milagra,MBB3_Control_Milagra,2015,NASSE,Nassella species unknown,24
Milagra,MBB3_Control_Milagra,2015,ARCA,Artemisia californica,17
Milagra,MBB3_Control_Milagra,2015,BARE,bare ground; no vegetation,17
Milagra,MBB3_Control_Milagra,2015,BRDS,Brachypodium distachyon,5
Milagra,MBB3_Control_Milagra,2015,FRVE,Fragaria vesca,5
Milagra,MBB3_Control_Milagra,2015,SACR,Sanicula crassicaulis,5
Milagra,MBB3_Control_Milagra,2015,MIAU,Mimulus aurantiacus,4
Milagra,MBB3_Control_Milagra,2015,OXAL,Oxalis albicans ssp. pilosa,4
Milagra,MBB3_Control_Milagra,2015,LUAL,Lupinus albifrons var. collinus,3
Milagra,MBB3_Control_Milagra,2015,ERST,Eriophyllum staechadifolium,2
Milagra,MBB3_Control_Milagra,2015,LITT,litter,2
Milagra,MBB3_Control_Milagra,2015,ANAR,Anagallis arvensis,1
Milagra,MBB3_Control_Milagra,2015,AVBA,Avena barbata,1
Milagra,MBB3_Control_Milagra,2015,CAAF,Castilleja affinis ssp. neglecta,1
Milagra,MBB3_Control_Milagra,2015,CHPO,Chlorogalum pomeridianum,1
Milagra,MBB3_Control_Milagra,2015,DAPU,Daucus pusillus,1
Milagra,MBB3_Control_Milagra,2015,ERLA,Eriogonum latifolium,1
Milagra,MBB3_Control_Milagra,2015,OXPE1,Oxalis pes-caprae,1
Milagra,MBB3_Mechanical_Milagra,2009,NASSE,Nassella species unknown,47
Milagra,MBB3_Mechanical_Milagra,2009,BAPI,Baccharis pilularis,37
Milagra,MBB3_Mechanical_Milagra,2009,VUBR,Vulpia bromoides,16
Milagra,MBB3_Mechanical_Milagra,2009,ARCA,Artemisia californica,14
Milagra,MBB3_Mechanical_Milagra,2009,LUAL,Lupinus albifrons var. collinus,9
Milagra,MBB3_Mechanical_Milagra,2009,BRCA,Bromus carinatus,5
Milagra,MBB3_Mechanical_Milagra,2009,ANAR,Anagallis arvensis,3
Milagra,MBB3_Mechanical_Milagra,2009,BARE,bare ground; no vegetation,2
Milagra,MBB3_Mechanical_Milagra,2009,DAPU,Daucus pusillus,2
Milagra,MBB3_Mechanical_Milagra,2009,FIGA,Filago gallica,2
Milagra,MBB3_Mechanical_Milagra,2009,AICA,Aira caryophyllea,1
Milagra,MBB3_Mechanical_Milagra,2009,AVENA,Avena species unknown,1
Milagra,MBB3_Mechanical_Milagra,2009,BRDS,Brachypodium distachyon,1
Milagra,MBB3_Mechanical_Milagra,2009,BRDI,Bromus diandrus,1
Milagra,MBB3_Mechanical_Milagra,2009,ERLA,Eriogonum latifolium,1
Milagra,MBB3_Mechanical_Milagra,2009,FRVE,Fragaria vesca,1
Milagra,MBB3_Mechanical_Milagra,2009,LITT,litter,1
Milagra,MBB3_Mechanical_Milagra,2009,PLER,Plantago erecta,1
Milagra,MBB3_Mechanical_Milagra,2009,PLLA,Plantago lanceolata,1
Milagra,MBB3_Mechanical_Milagra,2009,SIGA,Silene gallica,1
Milagra,MBB3_Mechanical_Milagra,2009,TRCA,Trifolium campestre,1
Milagra,MBB3_Mechanical_Milagra,2010,NASSE,Nassella species unknown,36
Milagra,MBB3_Mechanical_Milagra,2010,BRCA,Bromus carinatus,18
Milagra,MBB3_Mechanical_Milagra,2010,NAPU,Nassella pulchra,18
Milagra,MBB3_Mechanical_Milagra,2010,VUBR,Vulpia bromoides,17
Milagra,MBB3_Mechanical_Milagra,2010,LUAL,Lupinus albifrons var. collinus,12
Milagra,MBB3_Mechanical_Milagra,2010,BAPI,Baccharis pilularis,7
Milagra,MBB3_Mechanical_Milagra,2010,DAPU,Daucus pusillus,7
Milagra,MBB3_Mechanical_Milagra,2010,GAAP,Galium aparine,7
Milagra,MBB3_Mechanical_Milagra,2010,ARCA,Artemisia californica,6
Milagra,MBB3_Mechanical_Milagra,2010,FRVE,Fragaria vesca,6
Milagra,MBB3_Mechanical_Milagra,2010,ERCI,Erodium cicutarium,5
Milagra,MBB3_Mechanical_Milagra,2010,LITT,litter,5
Milagra,MBB3_Mechanical_Milagra,2010,PLLA,Plantago lanceolata,5
Milagra,MBB3_Mechanical_Milagra,2010,FIGA,Filago gallica,4
Milagra,MBB3_Mechanical_Milagra,2010,HYGL,Hypochaeris glabra,4
Milagra,MBB3_Mechanical_Milagra,2010,AVBA,Avena barbata,3
Milagra,MBB3_Mechanical_Milagra,2010,ERLA,Eriogonum latifolium,3
Milagra,MBB3_Mechanical_Milagra,2010,LOWR,Lotus wrangelianus,3
Milagra,MBB3_Mechanical_Milagra,2010,ANAR,Anagallis arvensis,2
Milagra,MBB3_Mechanical_Milagra,2010,BRDS,Brachypodium distachyon,2
Milagra,MBB3_Mechanical_Milagra,2010,BRDI,Bromus diandrus,2
Milagra,MBB3_Mechanical_Milagra,2010,VISA,Vicia sativa,2
Milagra,MBB3_Mechanical_Milagra,2010,BARE,bare ground; no vegetation,1
Milagra,MBB3_Mechanical_Milagra,2010,CAAF,Castilleja affinis ssp. neglecta,1
Milagra,MBB3_Mechanical_Milagra,2010,ELGL,Elymus glaucus,1
Milagra,MBB3_Mechanical_Milagra,2010,MEPO,Medicago polymorpha,1
Milagra,MBB3_Mechanical_Milagra,2010,NALE,Nassella lepida,1
Milagra,MBB3_Mechanical_Milagra,2010,TRCA,Trifolium campestre,1
Milagra,MBB3_Mechanical_Milagra,2011,VUBR,Vulpia bromoides,58
Milagra,MBB3_Mechanical_Milagra,2011,NASSE,Nassella species unknown,24
Milagra,MBB3_Mechanical_Milagra,2011,TRCA,Trifolium campestre,18
Milagra,MBB3_Mechanical_Milagra,2011,DAPU,Daucus pusillus,16
Milagra,MBB3_Mechanical_Milagra,2011,BRCA,Bromus carinatus,11
Milagra,MBB3_Mechanical_Milagra,2011,AVBA,Avena barbata,7
Milagra,MBB3_Mechanical_Milagra,2011,PLLA,Plantago lanceolata,7
Milagra,MBB3_Mechanical_Milagra,2011,ANAR,Anagallis arvensis,6
Milagra,MBB3_Mechanical_Milagra,2011,BAPI,Baccharis pilularis,5
Milagra,MBB3_Mechanical_Milagra,2011,ERCI,Erodium cicutarium,4
Milagra,MBB3_Mechanical_Milagra,2011,LOWR,Lotus wrangelianus,4
Milagra,MBB3_Mechanical_Milagra,2011,BARE,bare ground; no vegetation,3
Milagra,MBB3_Mechanical_Milagra,2011,BRDS,Brachypodium distachyon,3
Milagra,MBB3_Mechanical_Milagra,2011,FRVE,Fragaria vesca,3
Milagra,MBB3_Mechanical_Milagra,2011,GAAP,Galium aparine,3
Milagra,MBB3_Mechanical_Milagra,2011,HYGL,Hypochaeris glabra,3
Milagra,MBB3_Mechanical_Milagra,2011,LOMU,Lolium multiflorum,3
Milagra,MBB3_Mechanical_Milagra,2011,ELGL,Elymus glaucus,2
Milagra,MBB3_Mechanical_Milagra,2011,LITT,litter,2
Milagra,MBB3_Mechanical_Milagra,2011,LUAL,Lupinus albifrons var. collinus,2
Milagra,MBB3_Mechanical_Milagra,2011,AICA,Aira caryophyllea,1
Milagra,MBB3_Mechanical_Milagra,2011,ARCA,Artemisia californica,1
Milagra,MBB3_Mechanical_Milagra,2011,CAAF,Castilleja affinis ssp. neglecta,1
Milagra,MBB3_Mechanical_Milagra,2011,CAEX,Castilleja exserta ssp. exserta,1
Milagra,MBB3_Mechanical_Milagra,2011,PLER,Plantago erecta,1
Milagra,MBB3_Mechanical_Milagra,2011,VISA,Vicia sativa,1
Milagra,MBB3_Mechanical_Milagra,2012,NASSE,Nassella species unknown,43
Milagra,MBB3_Mechanical_Milagra,2012,BRDS,Brachypodium distachyon,16
Milagra,MBB3_Mechanical_Milagra,2012,BAPI,Baccharis pilularis,13
Milagra,MBB3_Mechanical_Milagra,2012,PLLA,Plantago lanceolata,13
Milagra,MBB3_Mechanical_Milagra,2012,VUBR,Vulpia bromoides,13
Milagra,MBB3_Mechanical_Milagra,2012,LITT,litter,11
Milagra,MBB3_Mechanical_Milagra,2012,BRCA,Bromus carinatus,10
Milagra,MBB3_Mechanical_Milagra,2012,AVBA,Avena barbata,4
Milagra,MBB3_Mechanical_Milagra,2012,LUAL,Lupinus albifrons var. collinus,4
Milagra,MBB3_Mechanical_Milagra,2012,ARCA,Artemisia californica,3
Milagra,MBB3_Mechanical_Milagra,2012,LOPE,Lolium perenne,3
Milagra,MBB3_Mechanical_Milagra,2012,PLER,Plantago erecta,3
Milagra,MBB3_Mechanical_Milagra,2012,ERLA,Eriogonum latifolium,2
Milagra,MBB3_Mechanical_Milagra,2012,FRVE,Fragaria vesca,2
Milagra,MBB3_Mechanical_Milagra,2012,BARE,bare ground; no vegetation,1
Milagra,MBB3_Mechanical_Milagra,2012,CAAF,Castilleja affinis ssp. neglecta,1
Milagra,MBB3_Mechanical_Milagra,2012,CASTI,Castilleja species unknown,1
Milagra,MBB3_Mechanical_Milagra,2012,ELGL,Elymus glaucus,1
Milagra,MBB3_Mechanical_Milagra,2012,ERCI,Erodium cicutarium,1
Milagra,MBB3_Mechanical_Milagra,2012,EUPE,Euphorbia peplus,1
Milagra,MBB3_Mechanical_Milagra,2012,GAAP,Galium aparine,1
Milagra,MBB3_Mechanical_Milagra,2012,HYGL,Hypochaeris glabra,1
Milagra,MBB3_Mechanical_Milagra,2012,SIGA,Silene gallica,1
Milagra,MBB3_Mechanical_Milagra,2012,SOOL,Sonchus oleraceus,1
Milagra,MBB3_Mechanical_Milagra,2012,TRCA,Trifolium campestre,1
Milagra,MBB3_Mechanical_Milagra,2013,NASSE,Nassella species unknown,39
